,population_density,rucc,longitude,latitude,elevation,altitude,phone_abs_time,num_seen_cells,rsrp,rsrq,rssi,physiographic_region_provcode,physiographic_region_fencode,cell_tower_distance
146444,286.08,2.0,-81.3733055,35.7064073,282.6513671875,244.755225031657,1724697593422,4.0,-111,-11,-77,4.0,4a,
146445,286.08,2.0,-81.3733055,35.7064073,282.6513671875,244.755225031657,1724697593422,4.0,-106,-12,-85,4.0,4a,
146446,286.08,2.0,-81.3733055,35.7064073,282.6513671875,244.755225031657,1724697594422,4.0,-100,-11,-81,4.0,4a,
146447,286.08,2.0,-81.3733055,35.7064073,282.6513671875,244.755225031657,1724697594422,4.0,-114,-11,-83,4.0,4a,
146448,286.08,2.0,-81.3733055,35.7064073,282.6513671875,244.755225031657,1724697595430,4.0,-114,-11,-83,4.0,4a,
146449,286.08,2.0,-81.3733055,35.7064073,282.6513671875,244.755225031657,1724697595430,4.0,-100,-11,-81,4.0,4a,
146450,286.08,2.0,-81.3733055,35.7064073,282.6513671875,244.755225031657,1724697596428,4.0,-104,-10,-83,4.0,4a,
146451,286.08,2.0,-81.3733055,35.7064073,282.6513671875,244.755225031657,1724697596428,4.0,-112,-10,-81,4.0,4a,
146452,286.08,2.0,-81.3733055,35.7064073,282.6513671875,244.755225031657,1724697597428,4.0,-112,-10,-81,4.0,4a,
146453,286.08,2.0,-81.3733055,35.7064073,282.6513671875,244.755225031657,1724697597428,4.0,-104,-10,-83,4.0,4a,
146454,286.08,2.0,-81.3733055,35.7064073,282.6513671875,244.755225031657,1724697598432,5.0,-104,-10,-83,4.0,4a,
146455,286.08,2.0,-81.3733055,35.7064073,282.6513671875,244.755225031657,1724697598432,5.0,-114,-12,-83,4.0,4a,
146456,286.08,2.0,-81.3733055,35.7064073,282.6513671875,244.755225031657,1724697599434,5.0,-114,-12,-83,4.0,4a,
146457,286.08,2.0,-81.3733055,35.7064073,282.6513671875,244.755225031657,1724697599434,5.0,-104,-10,-83,4.0,4a,
146458,286.08,2.0,-81.3733055,35.7064073,282.6513671875,244.755225031657,1724697600433,5.0,-116,-13,-81,4.0,4a,
146459,286.08,2.0,-81.3733055,35.7064073,282.6513671875,244.755225031657,1724697600433,5.0,-107,-11,-85,4.0,4a,
146460,286.08,2.0,-81.37129667924529,35.7065352245283,285.4438781738281,243.1469776464372,1724697601446,5.0,-107,-11,-85,4.0,4a,
146461,286.08,2.0,-81.37129667924529,35.7065352245283,285.4438781738281,243.1469776464372,1724697601446,5.0,-116,-13,-81,4.0,4a,
146462,286.08,2.0,-81.36928785849057,35.70666314905661,284.2407836914062,241.53873026121727,1724697602446,6.0,-113,-11,-81,4.0,4a,
146463,286.08,2.0,-81.36928785849057,35.70666314905661,284.2407836914062,241.53873026121727,1724697602446,6.0,-103,-13,-79,4.0,4a,
146464,286.08,2.0,-81.36885140067568,35.70669087331081,283.8292236328125,242.468501831133,1724697603450,6.0,-103,-13,-79,4.0,4a,
146465,286.08,2.0,-81.36885140067568,35.70669087331081,283.8292236328125,242.468501831133,1724697603450,6.0,-113,-11,-81,4.0,4a,
146466,286.08,2.0,-81.3688494,35.706691,283.82763671875,242.479997680172,1724697604450,6.0,-103,-13,-79,4.0,4a,
146467,286.08,2.0,-81.3688494,35.706691,283.82763671875,242.479997680172,1724697604450,6.0,-113,-11,-81,4.0,4a,
146468,286.08,2.0,-81.3688494,35.706691,283.82763671875,242.479997680172,1724697605453,4.0,-109,-11,-77,4.0,4a,
146469,286.08,2.0,-81.3688494,35.706691,283.82763671875,242.479997680172,1724697605453,4.0,-97,-13,-71,4.0,4a,
146470,286.08,2.0,-81.3688494,35.706691,283.82763671875,242.479997680172,1724697606458,4.0,-97,-13,-71,4.0,4a,
146471,286.08,2.0,-81.3688494,35.706691,283.82763671875,242.479997680172,1724697606458,4.0,-109,-11,-77,4.0,4a,
146472,286.08,2.0,-81.3688494,35.706691,283.82763671875,242.479997680172,1724697607459,5.0,-112,-13,-81,4.0,4a,
146473,286.08,2.0,-81.3688494,35.706691,283.82763671875,242.479997680172,1724697608461,5.0,-112,-13,-81,4.0,4a,
146474,286.08,2.0,-81.3688494,35.706691,283.82763671875,242.479997680172,1724697609461,5.0,-112,-12,-79,4.0,4a,
146475,286.08,2.0,-81.3688494,35.706691,283.82763671875,242.479997680172,1724697610463,5.0,-112,-12,-79,4.0,4a,
146476,286.08,2.0,-81.3688494,35.706691,283.82763671875,242.479997680172,1724697611470,5.0,-109,-12,-75,4.0,4a,
146477,286.08,2.0,-81.3688494,35.706691,283.82763671875,242.479997680172,1724697612471,5.0,-109,-12,-75,4.0,4a,
146478,286.08,2.0,-81.36685814777462,35.70684075482954,282.1057739257812,239.72330258821177,1724697613474,5.0,-107,-11,-75,4.0,4a,
146479,286.08,2.0,-81.36484273475378,35.706992326704544,280.4208068847656,236.93315922415496,1724697614475,5.0,-107,-11,-75,4.0,4a,
146480,286.08,2.0,-81.3645971,35.7070108,280.30126953125,236.593101791173,1724697615478,5.0,-111,-12,-75,4.0,4a,
146481,286.08,2.0,-81.3645971,35.7070108,280.30126953125,236.593101791173,1724697616478,5.0,-111,-12,-75,4.0,4a,
146482,286.08,2.0,-81.36437213442254,35.70703014299889,280.17333984375,236.46901257418293,1724697617481,5.0,-111,-12,-75,4.0,4a,
146483,286.08,2.0,-81.3645971,35.7070108,280.30126953125,236.593101791173,1724697618486,5.0,-115,-17,-79,4.0,4a,
146484,286.08,2.0,-81.3645971,35.7070108,280.30126953125,236.593101791173,1724697619492,5.0,-115,-17,-79,4.0,4a,
146485,286.08,2.0,-81.36423781964173,35.70704169165752,280.0977478027344,236.39492561309896,1724697620492,5.0,-110,-12,-77,4.0,4a,
146486,286.08,2.0,-81.3645971,35.7070108,280.30126953125,236.593101791173,1724697621497,5.0,-110,-12,-77,4.0,4a,
146487,286.08,2.0,-81.3645971,35.7070108,280.30126953125,236.593101791173,1724697622498,5.0,-112,-16,-77,4.0,4a,
146488,286.08,2.0,-81.36369656324361,35.70708822998585,279.8660278320312,236.09637290386308,1724697623500,5.0,-112,-16,-77,4.0,4a,
146489,286.08,2.0,-81.36279782396576,35.707165505420825,279.8007202148438,235.6006354913781,1724697624500,3.0,-100,-10,-71,4.0,4a,
146490,286.08,2.0,-81.36279782396576,35.707165505420825,279.8007202148438,235.6006354913781,1724697624500,3.0,-89,-9,-71,4.0,4a,
146491,286.08,2.0,-81.36279782396576,35.707165505420825,279.8007202148438,235.6006354913781,1724697624500,3.0,-101,-10,-71,4.0,4a,
146492,286.08,2.0,-81.3609693211127,35.70732272382311,280.2396240234375,234.59204791158663,1724697625501,3.0,-101,-10,-71,4.0,4a,
146493,286.08,2.0,-81.3609693211127,35.70732272382311,280.2396240234375,234.59204791158663,1724697625501,3.0,-89,-9,-71,4.0,4a,
146494,286.08,2.0,-81.3609693211127,35.70732272382311,280.2396240234375,234.59204791158663,1724697625501,3.0,-100,-10,-71,4.0,4a,
146495,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697626503,3.0,-93,-10,-75,4.0,4a,
146496,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697626503,3.0,-92,-11,-59,4.0,4a,
146497,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697626503,3.0,-87,-9,-67,4.0,4a,
146498,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697627507,3.0,-92,-11,-59,4.0,4a,
146499,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697627507,3.0,-87,-9,-67,4.0,4a,
146500,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697627507,3.0,-93,-10,-75,4.0,4a,
146501,286.08,2.0,-81.36054148436824,35.70736197566114,280.4904479980469,234.8063096635816,1724697628508,3.0,-93,-10,-61,4.0,4a,
146502,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697628508,3.0,-83,-11,-51,4.0,4a,
146503,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697628508,3.0,-94,-12,-53,4.0,4a,
146504,286.08,2.0,-81.36051071301557,35.70736497577993,280.5117492675781,234.8540439742087,1724697629510,3.0,-83,-11,-51,4.0,4a,
146505,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697629510,3.0,-93,-10,-61,4.0,4a,
146506,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697629510,3.0,-94,-12,-53,4.0,4a,
146507,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697630522,3.0,-96,-11,-65,4.0,4a,
146508,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697630522,3.0,-86,-9,-69,4.0,4a,
146509,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697630522,3.0,-95,-9,-77,4.0,4a,
146510,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697631523,3.0,-96,-11,-65,4.0,4a,
146511,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697631523,3.0,-86,-9,-69,4.0,4a,
146512,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697631523,3.0,-95,-9,-77,4.0,4a,
146513,286.08,2.0,-81.36032769092395,35.70738281990992,280.6722106933594,235.1379584796105,1724697632522,4.0,-92,-10,-71,4.0,4a,
146514,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697632522,4.0,-91,-10,-69,4.0,4a,
146515,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697632522,4.0,-95,-9,-65,4.0,4a,
146516,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697633529,4.0,-95,-9,-65,4.0,4a,
146517,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697633529,4.0,-91,-10,-69,4.0,4a,
146518,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697633529,4.0,-92,-10,-71,4.0,4a,
146519,286.08,2.0,-81.35989849812067,35.70742466497957,280.9777221679688,235.803747299894,1724697634528,3.0,-86,-11,-65,4.0,4a,
146520,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697634528,3.0,-86,-13,-63,4.0,4a,
146521,286.08,2.0,-81.3607556,35.7073411,280.371337890625,234.474161051611,1724697634528,3.0,-93,-10,-65,4.0,4a,
146522,286.08,2.0,-81.35903968032167,35.70750839725639,281.6649475097656,237.13599538250776,1724697635529,3.0,-93,-10,-65,4.0,4a,
146523,286.08,2.0,-81.35903968032167,35.70750839725639,281.6649475097656,237.13599538250776,1724697635529,3.0,-86,-13,-63,4.0,4a,
146524,286.08,2.0,-81.35903968032167,35.70750839725639,281.6649475097656,237.13599538250776,1724697635529,3.0,-86,-11,-65,4.0,4a,
146525,286.08,2.0,-81.35730294058656,35.707677724408704,283.9244689941406,239.8301269954781,1724697636530,4.0,-86,-9,-65,4.0,4a,
146526,286.08,2.0,-81.35730294058656,35.707677724408704,283.9244689941406,239.8301269954781,1724697636530,4.0,-88,-8,-59,4.0,4a,
146527,286.08,2.0,-81.35730294058656,35.707677724408704,283.9244689941406,239.8301269954781,1724697636530,4.0,-87,-9,-69,4.0,4a,
146528,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697637535,4.0,-88,-8,-59,4.0,4a,
146529,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697637535,4.0,-87,-9,-69,4.0,4a,
146530,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697637535,4.0,-86,-9,-65,4.0,4a,
146531,655.26,2.0,-81.35689679484466,35.7077314587294,284.3150634765625,240.4060226543425,1724697638536,4.0,-90,-10,-73,4.0,4a,
146532,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697638536,4.0,-85,-10,-65,4.0,4a,
146533,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697638536,4.0,-93,-11,-61,4.0,4a,
146534,655.26,2.0,-81.3568725256635,35.70773562106489,284.3382568359375,240.43679121642143,1724697639539,4.0,-93,-11,-61,4.0,4a,
146535,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697639539,4.0,-85,-10,-65,4.0,4a,
146536,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697639539,4.0,-90,-10,-73,4.0,4a,
146537,655.26,2.0,-81.35684199996544,35.707740856437105,284.3500671386719,240.47549181493304,1724697640541,4.0,-93,-11,-73,4.0,4a,
146538,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697640541,4.0,-97,-12,-65,4.0,4a,
146539,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697640541,4.0,-86,-11,-65,4.0,4a,
146540,655.26,2.0,-81.35680133989919,35.707747829924834,284.3630676269531,240.5270408047627,1724697641542,4.0,-97,-12,-65,4.0,4a,
146541,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697641542,4.0,-86,-11,-65,4.0,4a,
146542,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697641542,4.0,-93,-11,-73,4.0,4a,
146543,655.26,2.0,-81.3567414042689,35.70775810930756,284.4000549316406,240.60302742951671,1724697642551,4.0,-99,-11,-69,4.0,4a,
146544,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697642551,4.0,-88,-12,-67,4.0,4a,
146545,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697642551,4.0,-95,-11,-73,4.0,4a,
146546,655.26,2.0,-81.35665671381305,35.707772634317216,284.4453735351562,240.71039831820883,1724697643554,4.0,-95,-11,-73,4.0,4a,
146547,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697643554,4.0,-99,-11,-69,4.0,4a,
146548,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697643554,4.0,-88,-12,-67,4.0,4a,
146549,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697644553,5.0,-87,-9,-67,4.0,4a,
146550,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697644553,5.0,-92,-10,-71,4.0,4a,
146551,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697644553,5.0,-94,-11,-59,4.0,4a,
146552,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697645553,5.0,-92,-10,-71,4.0,4a,
146553,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697645553,5.0,-94,-11,-59,4.0,4a,
146554,655.26,2.0,-81.3570878,35.7076987,284.2410583496094,240.163865576905,1724697645553,5.0,-87,-9,-67,4.0,4a,
146555,655.26,2.0,-81.3553664638298,35.7079939212766,285.8961791992188,242.34618225579013,1724697646556,6.0,-99,-12,-65,4.0,4a,
146556,655.26,2.0,-81.3553664638298,35.7079939212766,285.8961791992188,242.34618225579013,1724697646556,6.0,-97,-11,-81,4.0,4a,
146557,655.26,2.0,-81.3553664638298,35.7079939212766,285.8961791992188,242.34618225579013,1724697646556,6.0,-99,-10,-79,4.0,4a,
146558,655.26,2.0,-81.35362947914894,35.708291826382975,280.8097534179688,244.54833817721047,1724697647555,6.0,-99,-10,-79,4.0,4a,
146559,655.26,2.0,-81.35362947914894,35.708291826382975,280.8097534179688,244.54833817721047,1724697647555,6.0,-97,-11,-81,4.0,4a,
146560,655.26,2.0,-81.35362947914894,35.708291826382975,280.8097534179688,244.54833817721047,1724697647555,6.0,-99,-12,-65,4.0,4a,
146561,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697648556,6.0,-103,-17,-75,4.0,4a,
146562,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697648556,6.0,-106,-17,-79,4.0,4a,
146563,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697648556,6.0,-107,-16,-71,4.0,4a,
146564,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697649563,6.0,-103,-17,-75,4.0,4a,
146565,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697649563,6.0,-106,-17,-79,4.0,4a,
146566,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697649563,6.0,-107,-16,-71,4.0,4a,
146567,655.26,2.0,-81.35319201686487,35.70835438617325,280.8174133300781,244.98525045230625,1724697650563,6.0,-105,-14,-69,4.0,4a,
146568,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697650563,6.0,-103,-16,-75,4.0,4a,
146569,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697650563,6.0,-105,-18,-73,4.0,4a,
146570,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697651570,6.0,-105,-18,-73,4.0,4a,
146571,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697651570,6.0,-103,-16,-75,4.0,4a,
146572,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697651570,6.0,-105,-14,-69,4.0,4a,
146573,655.26,2.0,-81.35311908925219,35.70836273014159,280.8271789550781,245.03840184987024,1724697652570,6.0,-99,-13,-63,4.0,4a,
146574,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697652570,6.0,-99,-11,-69,4.0,4a,
146575,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697652570,6.0,-98,-13,-63,4.0,4a,
146576,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697653571,6.0,-98,-13,-63,4.0,4a,
146577,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697653571,6.0,-99,-11,-69,4.0,4a,
146578,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697653571,6.0,-99,-13,-63,4.0,4a,
146579,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697654575,5.0,-101,-14,-77,4.0,4a,
146580,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697654575,5.0,-99,-14,-65,4.0,4a,
146581,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697654575,5.0,-98,-13,-75,4.0,4a,
146582,655.26,2.0,-81.3528254480184,35.70839632692431,287.9169921875,245.2524146412528,1724697655579,5.0,-99,-14,-65,4.0,4a,
146583,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697655579,5.0,-98,-13,-75,4.0,4a,
146584,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697655579,5.0,-101,-14,-77,4.0,4a,
146585,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697656577,5.0,-105,-15,-79,4.0,4a,
146586,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697656577,5.0,-105,-14,-81,4.0,4a,
146587,655.26,2.0,-81.3534104,35.7083294,280.6865844726562,244.826087572705,1724697656577,5.0,-107,-13,-73,4.0,4a,
146588,655.26,2.0,-81.35165962240566,35.70852971415094,290.8037719726562,246.10209637846805,1724697657580,5.0,-107,-13,-73,4.0,4a,
146589,655.26,2.0,-81.35165962240566,35.70852971415094,290.8037719726562,246.10209637846805,1724697657580,5.0,-105,-14,-81,4.0,4a,
146590,655.26,2.0,-81.35165962240566,35.70852971415094,290.8037719726562,246.10209637846805,1724697657580,5.0,-105,-15,-79,4.0,4a,
146591,655.26,2.0,-81.34989476820755,35.708731638867924,292.3149719238281,247.3883645515136,1724697658583,5.0,-105,-16,-81,4.0,4a,
146592,655.26,2.0,-81.34989476820755,35.708731638867924,292.3149719238281,247.3883645515136,1724697658583,5.0,-104,-13,-83,4.0,4a,
146593,655.26,2.0,-81.34989476820755,35.708731638867924,292.3149719238281,247.3883645515136,1724697658583,5.0,-105,-14,-71,4.0,4a,
146594,655.26,2.0,-81.3496801,35.7087562,292.4902038574219,247.544819902572,1724697659590,5.0,-105,-16,-81,4.0,4a,
146595,655.26,2.0,-81.3496801,35.7087562,292.4902038574219,247.544819902572,1724697659590,5.0,-105,-14,-71,4.0,4a,
146596,655.26,2.0,-81.3496801,35.7087562,292.4902038574219,247.544819902572,1724697659590,5.0,-104,-13,-83,4.0,4a,
146597,655.26,2.0,-81.34952736291443,35.70877762385039,292.71240234375,247.65410042124063,1724697660594,4.0,-103,-14,-67,4.0,4a,
146598,655.26,2.0,-81.3496801,35.7087562,292.4902038574219,247.544819902572,1724697660594,4.0,-106,-11,-81,4.0,4a,
146599,655.26,2.0,-81.3496801,35.7087562,292.4902038574219,247.544819902572,1724697660594,4.0,-103,-18,-73,4.0,4a,
146600,655.26,2.0,-81.3495082374425,35.70878030650763,292.7228088378906,247.667784337522,1724697661598,4.0,-103,-18,-73,4.0,4a,
146601,655.26,2.0,-81.3496801,35.7087562,292.4902038574219,247.544819902572,1724697661598,4.0,-106,-11,-81,4.0,4a,
146602,655.26,2.0,-81.3496801,35.7087562,292.4902038574219,247.544819902572,1724697661598,4.0,-103,-14,-67,4.0,4a,
146603,655.26,2.0,-81.3496801,35.7087562,292.4902038574219,247.544819902572,1724697662597,4.0,-94,-9,-73,4.0,4a,
146604,655.26,2.0,-81.3496801,35.7087562,292.4902038574219,247.544819902572,1724697662597,4.0,-92,-13,-55,4.0,4a,
146605,655.26,2.0,-81.3496801,35.7087562,292.4902038574219,247.544819902572,1724697662597,4.0,-98,-12,-75,4.0,4a,
146606,655.26,2.0,-81.34945169160862,35.7087882379768,292.7728576660156,247.708241820597,1724697663598,4.0,-92,-13,-55,4.0,4a,
146607,655.26,2.0,-81.3496801,35.7087562,292.4902038574219,247.544819902572,1724697663598,4.0,-94,-9,-73,4.0,4a,
146608,655.26,2.0,-81.3496801,35.7087562,292.4902038574219,247.544819902572,1724697663598,4.0,-98,-12,-75,4.0,4a,
146609,655.26,2.0,-81.34940417578741,35.70879490284041,292.8710632324219,247.74223849905644,1724697664606,4.0,-87,-12,-65,4.0,4a,
146610,655.26,2.0,-81.3496801,35.7087562,292.4902038574219,247.544819902572,1724697664606,4.0,-93,-10,-75,4.0,4a,
146611,655.26,2.0,-81.3496801,35.7087562,292.4902038574219,247.544819902572,1724697664606,4.0,-90,-11,-57,4.0,4a,
146612,655.26,2.0,-81.34933646008935,35.708804401063965,292.9474182128906,247.7906878103585,1724697665609,4.0,-90,-11,-57,4.0,4a,
146613,655.26,2.0,-81.3496801,35.7087562,292.4902038574219,247.544819902572,1724697665609,4.0,-93,-10,-75,4.0,4a,
146614,655.26,2.0,-81.3496801,35.7087562,292.4902038574219,247.544819902572,1724697665609,4.0,-87,-12,-65,4.0,4a,
146615,655.26,2.0,-81.34922259867662,35.7088203719715,293.1059265136719,247.8721535146001,1724697666610,4.0,-102,-16,-77,4.0,4a,
146616,655.26,2.0,-81.3496801,35.7087562,292.4902038574219,247.544819902572,1724697666610,4.0,-107,-16,-67,4.0,4a,
146617,655.26,2.0,-81.3496801,35.7087562,292.4902038574219,247.544819902572,1724697666610,4.0,-100,-11,-81,4.0,4a,
