RSRQ (LTE pcell),RSRP (LTE pcell),Physical cell identity (LTE pcell),Time,time,nemo_abs_time,longitude,latitude,altitude,gps_time_prev,gps_time_next,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name
-15.9,-100.8,85,40:07.3,2024-08-18 00:40:07.300,1723956007300.0,-127.30444213587614,45.84201301208499,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.4,-95.9,85,40:08.5,2024-08-18 00:40:08.500,1723956008500.0,-127.3042217765947,45.8417112156778,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.4,-96.3,85,40:10.2,2024-08-18 00:40:10.200,1723956010200.0,-127.303909600946,45.84128367076761,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.7,-95.4,85,40:11.5,2024-08-18 00:40:11.500,1723956011500.0,-127.3036708783911,45.84095672465983,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.5,-111.4,85,40:12.0,2024-08-18 00:40:12.000,1723956012000.0,-127.30357906202384,45.84083097615683,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.5,-111.4,85,40:13.0,2024-08-18 00:40:13.000,1723956013000.0,-127.3033954292893,45.84057947915084,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.0,-99.9,85,40:13.8,2024-08-18 00:40:13.800,1723956013800.0,-127.30324852310169,45.840378281546045,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.4,-95.6,85,40:15.2,2024-08-18 00:40:15.200,1723956015200.0,-127.30299143727332,45.840026185737656,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.8,-103.2,85,40:15.7,2024-08-18 00:40:15.700,1723956015700.0,-127.30289962090605,45.83990043723466,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.0,-95.5,85,40:16.2,2024-08-18 00:40:16.200,1723956016200.0,-127.3028078045388,45.83977468873167,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.9,-98.5,85,40:17.0,2024-08-18 00:40:17.000,1723956017000.0,-127.30266089835116,45.83957349112687,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.6,-97.3,85,40:17.5,2024-08-18 00:40:17.500,1723956017500.0,-127.30256908198388,45.83944774262388,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.8,-95.3,85,40:18.2,2024-08-18 00:40:18.200,1723956018200.0,-127.3024405390697,45.839271694719685,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.2,-96.0,85,40:18.8,2024-08-18 00:40:18.800,1723956018800.0,-127.302330359429,45.839120796516085,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.4,-98.6,85,40:19.4,2024-08-18 00:40:19.400,1723956019400.0,-127.30222017978826,45.83896989831249,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.1,-97.3,85,40:20.2,2024-08-18 00:40:20.200,1723956020200.0,-127.30207327360064,45.8387687007077,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.4,-101.4,85,40:20.8,2024-08-18 00:40:20.800,1723956020800.0,-127.30196309395993,45.8386178025041,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.4,-97.6,85,40:21.6,2024-08-18 00:40:21.600,1723956021600.0,-127.30181618777227,45.83841660489931,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.2,-96.6,85,40:22.3,2024-08-18 00:40:22.300,1723956022300.0,-127.30168764485812,45.83824055699512,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.8,-96.6,85,40:23.0,2024-08-18 00:40:23.000,1723956023000.0,-127.30155910194397,45.83806450909093,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.9,-96.8,85,40:24.3,2024-08-18 00:40:24.300,1723956024300.0,-127.30132037938904,45.837737562983136,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.0,-95.6,85,40:26.0,2024-08-18 00:40:26.000,1723956026000.0,-127.30100820374034,45.83731001807296,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.8,-97.1,85,40:27.1,2024-08-18 00:40:27.100,1723956027100.0,-127.30080620773236,45.83703337136636,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.6,-96.8,85,40:28.6,2024-08-18 00:40:28.600,1723956028600.0,-127.30053075863054,45.836656125857374,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.3,-99.3,85,40:29.8,2024-08-18 00:40:29.800,1723956029800.0,-127.3003103993491,45.83635432945019,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.6,-106.0,85,40:30.9,2024-08-18 00:40:30.900,1723956030900.0,-127.30010840334111,45.83607768274359,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.8,-100.4,354,40:31.6,2024-08-18 00:40:31.600,1723956031600.0,-127.29997986042694,45.8359016348394,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.2,-101.8,354,40:33.2,2024-08-18 00:40:33.200,1723956033200.0,-127.29968604805168,45.83549923962981,55.0,1723989598022.0,1723989599024.0,,,,,,,
-21.3,-103.6,354,40:34.0,2024-08-18 00:40:34.000,1723956034000.0,-127.29953914186406,45.835298042025016,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.6,-102.4,354,40:36.3,2024-08-18 00:40:36.300,1723956036300.0,-127.29911678657464,45.83471959891124,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.6,-99.7,354,40:37.3,2024-08-18 00:40:37.300,1723956037300.0,-127.2989331538401,45.83446810190525,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.8,-98.8,354,40:38.6,2024-08-18 00:40:38.600,1723956038600.0,-127.2986944312852,45.83414115579746,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.5,-96.2,354,40:39.3,2024-08-18 00:40:39.300,1723956039300.0,-127.29856588837102,45.83396510789326,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.2,-101.7,354,40:40.8,2024-08-18 00:40:40.800,1723956040800.0,-127.2982904392692,45.83358786238428,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.0,-101.8,354,40:41.5,2024-08-18 00:40:41.500,1723956041500.0,-127.29816189635504,45.83341181448009,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.0,-101.8,354,40:42.4,2024-08-18 00:40:42.400,1723956042400.0,-127.29799662689396,45.83318546717469,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.1,-99.3,354,40:43.0,2024-08-18 00:40:43.000,1723956043000.0,-127.29788644725323,45.8330345689711,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.9,-98.5,354,40:45.3,2024-08-18 00:40:45.300,1723956045300.0,-127.2974640919638,45.83245612585732,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.3,-100.5,354,40:46.2,2024-08-18 00:40:46.200,1723956046200.0,-127.29729882250273,45.83222977855193,55.0,1723989598022.0,1723989599024.0,,,,,,,
-19.8,-105.8,328,40:46.7,2024-08-18 00:40:46.700,1723956046700.0,-127.29720700613544,45.83210403004893,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.8,-104.4,328,40:47.4,2024-08-18 00:40:47.400,1723956047400.0,-127.29707846322128,45.83192798214474,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.1,-106.6,328,40:48.0,2024-08-18 00:40:48.000,1723956048000.0,-127.29696828358055,45.83177708394115,55.0,1723989598022.0,1723989599024.0,,,,,,,
-21.3,-109.8,328,40:48.6,2024-08-18 00:40:48.600,1723956048600.0,-127.29685810393984,45.83162618573755,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.1,-108.1,328,40:49.2,2024-08-18 00:40:49.200,1723956049200.0,-127.29674792429913,45.83147528753396,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.1,-107.6,328,40:49.8,2024-08-18 00:40:49.800,1723956049800.0,-127.2966377446584,45.83132438933036,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.7,-101.4,328,40:50.4,2024-08-18 00:40:50.400,1723956050400.0,-127.29652756501768,45.83117349112676,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.4,-102.1,328,40:51.0,2024-08-18 00:40:51.000,1723956051000.0,-127.29641738537696,45.83102259292317,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.8,-101.4,328,40:51.6,2024-08-18 00:40:51.600,1723956051600.0,-127.29630720573624,45.830871694719576,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.4,-102.9,328,40:52.2,2024-08-18 00:40:52.200,1723956052200.0,-127.29619702609553,45.830720796515976,55.0,1723989598022.0,1723989599024.0,,,,,,,
-21.3,-107.8,328,40:53.0,2024-08-18 00:40:53.000,1723956053000.0,-127.29605011990787,45.83051959891119,55.0,1723989598022.0,1723989599024.0,,,,,,,
-21.3,-107.8,328,40:53.5,2024-08-18 00:40:53.500,1723956053500.0,-127.29595830354062,45.83039385040819,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.1,-104.1,328,40:54.1,2024-08-18 00:40:54.100,1723956054100.0,-127.2958481238999,45.8302429522046,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.0,-105.5,328,40:54.7,2024-08-18 00:40:54.700,1723956054700.0,-127.29573794425916,45.830092054001,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.8,-111.8,328,40:55.2,2024-08-18 00:40:55.200,1723956055200.0,-127.2956461278919,45.829966305498,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.2,-110.0,328,40:55.7,2024-08-18 00:40:55.700,1723956055700.0,-127.29555431152464,45.82984055699501,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.1,-110.6,328,40:56.4,2024-08-18 00:40:56.400,1723956056400.0,-127.29542576861049,45.82966450909082,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.6,-109.6,328,40:57.0,2024-08-18 00:40:57.000,1723956057000.0,-127.29531558896974,45.82951361088722,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.6,-109.6,328,40:57.5,2024-08-18 00:40:57.500,1723956057500.0,-127.29522377260248,45.82938786238422,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.3,-102.9,328,40:58.3,2024-08-18 00:40:58.300,1723956058300.0,-127.29507686641485,45.82918666477944,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.4,-104.1,328,40:58.8,2024-08-18 00:40:58.800,1723956058800.0,-127.2949850500476,45.82906091627644,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.1,-105.7,328,40:59.6,2024-08-18 00:40:59.600,1723956059600.0,-127.29483814385996,45.82885971867165,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.9,-103.8,328,41:00.2,2024-08-18 00:41:00.200,1723956060200.0,-127.29472796421923,45.82870882046805,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.1,-106.2,328,41:00.9,2024-08-18 00:41:00.900,1723956060900.0,-127.29459942130504,45.828532772563854,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.4,-104.8,328,41:01.4,2024-08-18 00:41:01.400,1723956061400.0,-127.2945076049378,45.82840702406086,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.7,-103.3,328,41:02.1,2024-08-18 00:41:02.100,1723956062100.0,-127.2943790620236,45.82823097615667,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.0,-105.2,328,41:02.9,2024-08-18 00:41:02.900,1723956062900.0,-127.294232155836,45.82802977855187,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.6,-106.0,328,41:03.6,2024-08-18 00:41:03.600,1723956063600.0,-127.29410361292182,45.82785373064768,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.9,-105.6,328,41:05.6,2024-08-18 00:41:05.600,1723956065600.0,-127.29373634745274,45.827350736635694,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.3,-103.4,328,41:06.9,2024-08-18 00:41:06.900,1723956066900.0,-127.29349762489784,45.8270237905279,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.0,-103.4,328,41:07.8,2024-08-18 00:41:07.800,1723956067800.0,-127.29333235543676,45.82679744322252,55.0,1723989598022.0,1723989599024.0,,,,,,,
-20.6,-111.8,328,41:09.4,2024-08-18 00:41:09.400,1723956069400.0,-127.2930385430615,45.82639504801293,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.6,-101.1,328,41:10.9,2024-08-18 00:41:10.900,1723956070900.0,-127.2927630939597,45.82601780250394,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.0,-100.6,328,41:12.1,2024-08-18 00:41:12.100,1723956072100.0,-127.29254273467826,45.82571600609676,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.9,-98.8,328,41:13.4,2024-08-18 00:41:13.400,1723956073400.0,-127.29230401212337,45.82538905998896,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.6,-98.1,328,41:14.1,2024-08-18 00:41:14.100,1723956074100.0,-127.29217546920918,45.82521301208477,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.2,-93.8,328,41:15.6,2024-08-18 00:41:15.600,1723956075600.0,-127.2919000201074,45.82483576657578,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.8,-96.6,328,41:16.9,2024-08-18 00:41:16.900,1723956076900.0,-127.2916612975525,45.824508820468,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.1,-95.3,328,41:18.4,2024-08-18 00:41:18.400,1723956078400.0,-127.29138584845067,45.82413157495901,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.3,-97.1,328,41:19.1,2024-08-18 00:41:19.100,1723956079100.0,-127.29125730553652,45.823955527054814,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.1,-99.6,328,41:20.1,2024-08-18 00:41:20.100,1723956080100.0,-127.29107367280196,45.82370403004882,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.7,-99.9,328,41:21.6,2024-08-18 00:41:21.600,1723956081600.0,-127.29079822370018,45.82332678453984,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.1,-100.1,328,41:23.6,2024-08-18 00:41:23.600,1723956083600.0,-127.2904309582311,45.822823790527856,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.9,-103.3,328,41:24.4,2024-08-18 00:41:24.400,1723956084400.0,-127.29028405204348,45.82262259292306,55.0,1723989598022.0,1723989599024.0,,,,,,,
-19.9,-103.1,328,41:26.0,2024-08-18 00:41:26.000,1723956086000.0,-127.2899902396682,45.82222019771348,55.0,1723989598022.0,1723989599024.0,,,,,,,
-24.1,-108.2,328,41:27.4,2024-08-18 00:41:27.400,1723956087400.0,-127.28973315383988,45.82186810190509,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.2,-98.6,354,41:27.9,2024-08-18 00:41:27.900,1723956087900.0,-127.2896413374726,45.821742353402094,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.1,-98.6,354,41:30.1,2024-08-18 00:41:30.100,1723956090100.0,-127.28923734545664,45.82118905998891,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.8,-94.8,354,41:30.6,2024-08-18 00:41:30.600,1723956090600.0,-127.28914552908935,45.82106331148592,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.8,-97.1,354,41:32.6,2024-08-18 00:41:32.600,1723956092600.0,-127.28877826362027,45.820560317473934,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.1,-99.5,354,41:33.6,2024-08-18 00:41:33.600,1723956093600.0,-127.28859463088575,45.82030882046794,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.3,-99.6,354,41:34.1,2024-08-18 00:41:34.100,1723956094100.0,-127.28850281451848,45.82018307196495,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.1,-99.7,354,41:35.4,2024-08-18 00:41:35.400,1723956095400.0,-127.28826409196358,45.81985612585716,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.8,-100.7,354,41:35.9,2024-08-18 00:41:35.900,1723956095900.0,-127.28817227559632,45.81973037735416,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.5,-100.7,354,41:36.4,2024-08-18 00:41:36.400,1723956096400.0,-127.28808045922904,45.81960462885117,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.1,-100.8,354,41:36.9,2024-08-18 00:41:36.900,1723956096900.0,-127.2879886428618,45.81947888034817,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.8,-102.1,354,41:37.5,2024-08-18 00:41:37.500,1723956097500.0,-127.28787846322106,45.81932798214458,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.7,-101.6,354,41:38.2,2024-08-18 00:41:38.200,1723956098200.0,-127.2877499203069,45.81915193424038,55.0,1723989598022.0,1723989599024.0,,,,,,,
-23.9,-109.9,354,41:38.7,2024-08-18 00:41:38.700,1723956098700.0,-127.28765810393962,45.819026185737386,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.4,-106.1,383,41:39.2,2024-08-18 00:41:39.200,1723956099200.0,-127.28756628757236,45.81890043723439,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.5,-106.6,383,41:39.8,2024-08-18 00:41:39.800,1723956099800.0,-127.28745610793165,45.8187495390308,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.3,-106.8,383,41:40.6,2024-08-18 00:41:40.600,1723956100600.0,-127.287309201744,45.818548341426,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.4,-104.8,383,41:41.2,2024-08-18 00:41:41.200,1723956101200.0,-127.28719902210328,45.81839744322241,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.6,-104.9,383,41:41.7,2024-08-18 00:41:41.700,1723956101700.0,-127.28710720573602,45.81827169471941,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.3,-104.2,383,41:42.3,2024-08-18 00:41:42.300,1723956102300.0,-127.28699702609528,45.81812079651581,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.9,-104.3,383,41:42.8,2024-08-18 00:41:42.800,1723956102800.0,-127.28690520972802,45.81799504801282,55.0,1723989598022.0,1723989599024.0,,,,,,,
-19.8,-106.3,383,41:45.3,2024-08-18 00:41:45.300,1723956105300.0,-127.28644612789168,45.81736630549784,55.0,1723989598022.0,1723989599024.0,,,,,,,
-26.9,-112.9,383,41:46.2,2024-08-18 00:41:46.200,1723956106200.0,-127.2862808584306,45.817139958192456,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.4,-102.5,383,41:48.0,2024-08-18 00:41:48.000,1723956108000.0,-127.28595031950844,45.81668726358167,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.3,-104.8,383,41:48.7,2024-08-18 00:41:48.700,1723956108700.0,-127.28582177659426,45.81651121567747,55.0,1723989598022.0,1723989599024.0,,,,,,,
-22.4,-106.3,383,41:50.3,2024-08-18 00:41:50.300,1723956110300.0,-127.285527964219,45.81610882046789,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.2,-99.9,383,41:51.5,2024-08-18 00:41:51.500,1723956111500.0,-127.28530760493756,45.815807024060696,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.4,-99.8,383,41:52.1,2024-08-18 00:41:52.100,1723956112100.0,-127.28519742529684,45.8156561258571,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.6,-99.1,383,41:54.1,2024-08-18 00:41:54.100,1723956114100.0,-127.28483015982778,45.81515313184512,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.7,-101.9,383,41:54.7,2024-08-18 00:41:54.700,1723956114700.0,-127.28471998018703,45.81500223364153,55.0,1723989598022.0,1723989599024.0,,,,,,,
-20.9,-104.1,383,41:55.2,2024-08-18 00:41:55.200,1723956115200.0,-127.2846281638198,45.81487648513853,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.4,-103.2,383,41:55.8,2024-08-18 00:41:55.800,1723956115800.0,-127.28451798417906,45.81472558693493,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.8,-104.5,383,41:56.4,2024-08-18 00:41:56.400,1723956116400.0,-127.28440780453836,45.81457468873134,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.9,-102.3,383,41:57.0,2024-08-18 00:41:57.000,1723956117000.0,-127.28429762489762,45.81442379052774,55.0,1723989598022.0,1723989599024.0,,,,,,,
-21.9,-107.3,383,41:57.5,2024-08-18 00:41:57.500,1723956117500.0,-127.28420580853036,45.81429804202475,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.1,-101.9,383,41:58.3,2024-08-18 00:41:58.300,1723956118300.0,-127.28405890234272,45.81409684441996,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.8,-99.4,383,41:58.9,2024-08-18 00:41:58.900,1723956118900.0,-127.283948722702,45.81394594621637,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.1,-101.6,383,41:59.5,2024-08-18 00:41:59.500,1723956119500.0,-127.28383854306128,45.81379504801277,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.9,-98.8,383,42:00.1,2024-08-18 00:42:00.100,1723956120100.0,-127.28372836342056,45.81364414980917,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.7,-98.2,383,42:00.8,2024-08-18 00:42:00.800,1723956120800.0,-127.2835998205064,45.81346810190498,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.5,-100.2,383,42:01.5,2024-08-18 00:42:01.500,1723956121500.0,-127.2834712775922,45.81329205400078,55.0,1723989598022.0,1723989599024.0,,,,,,,
-19.8,-106.6,383,42:02.1,2024-08-18 00:42:02.100,1723956122100.0,-127.2833610979515,45.81314115579719,55.0,1723989598022.0,1723989599024.0,,,,,,,
-19.8,-106.6,383,42:03.4,2024-08-18 00:42:03.400,1723956123400.0,-127.2831223753966,45.81281420968941,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.7,-101.1,383,42:04.4,2024-08-18 00:42:04.400,1723956124400.0,-127.28293874266204,45.81256271268341,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.4,-102.6,383,42:05.9,2024-08-18 00:42:05.900,1723956125900.0,-127.28266329356026,45.81218546717442,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.9,-101.4,383,42:06.6,2024-08-18 00:42:06.600,1723956126600.0,-127.28253475064608,45.81200941927023,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.9,-100.2,383,42:08.4,2024-08-18 00:42:08.400,1723956128400.0,-127.28220421172392,45.81155672465945,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.0,-101.6,383,42:08.9,2024-08-18 00:42:08.900,1723956128900.0,-127.28211239535663,45.81143097615645,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.2,-101.9,383,42:10.1,2024-08-18 00:42:10.100,1723956130100.0,-127.2818920360752,45.81112917974926,55.0,1723989598022.0,1723989599024.0,,,,,,,
-19.9,-106.6,383,42:11.5,2024-08-18 00:42:11.500,1723956131500.0,-127.28163495024684,45.81077708394087,55.0,1723989598022.0,1723989599024.0,,,,,,,
-23.1,-110.6,383,42:12.6,2024-08-18 00:42:12.600,1723956132600.0,-127.28143295423888,45.81050043723428,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.5,-103.4,383,42:14.9,2024-08-18 00:42:14.900,1723956134900.0,-127.28101059894944,45.8099219941205,55.0,1723989598022.0,1723989599024.0,,,,,,,
-20.8,-108.7,383,42:15.6,2024-08-18 00:42:15.600,1723956135600.0,-127.28088205603528,45.80974594621631,55.0,1723989598022.0,1723989599024.0,,,,,,,
-21.8,-108.4,383,42:17.4,2024-08-18 00:42:17.400,1723956137400.0,-127.2805515171131,45.80929325160552,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.6,-105.4,383,42:18.6,2024-08-18 00:42:18.600,1723956138600.0,-127.28033115783164,45.80899145519834,55.0,1723989598022.0,1723989599024.0,,,,,,,
-19.9,-106.2,383,42:19.7,2024-08-18 00:42:19.700,1723956139700.0,-127.28012916182368,45.80871480849174,55.0,1723989598022.0,1723989599024.0,,,,,,,
-19.4,-105.8,383,42:21.4,2024-08-18 00:42:21.400,1723956141400.0,-127.27981698617496,45.80828726358156,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.0,-100.8,383,42:22.4,2024-08-18 00:42:22.400,1723956142400.0,-127.27963335344045,45.80803576657557,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.2,-103.3,383,42:23.3,2024-08-18 00:42:23.300,1723956143300.0,-127.27946808397934,45.80780941927017,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.5,-101.2,383,42:23.9,2024-08-18 00:42:23.900,1723956143900.0,-127.27935790433862,45.807658521066585,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.8,-101.3,383,42:24.4,2024-08-18 00:42:24.400,1723956144400.0,-127.27926608797137,45.80753277256358,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.4,-102.7,383,42:25.2,2024-08-18 00:42:25.200,1723956145200.0,-127.27911918178371,45.8073315749588,55.0,1723989598022.0,1723989599024.0,,,,,,,
